npv,project_irr,equity_irr,min_dscr,breaches
3653.871947149543,0.17198954876530476,0.23813967755449997,0.9030865671383963,3
5733.631926145707,0.17724620791022974,0.23755394800791693,0.7129003588654386,3
1496.538710170663,0.1339478825137121,0.17007412440325428,0.7249910101970374,5
2512.0746530415563,0.16369921373761834,0.23011431649647424,1.0220331530580837,3
2455.803827386252,0.15702518758698714,0.21444147423062535,0.9220821136272731,3
729.4663605708754,0.12127365815340457,0.14712566568896365,0.6694141881790271,6
2427.8072782801937,0.15464047992409186,0.20932789451289865,0.8843062346175564,3
1716.6822557310143,0.14224219570214705,0.18812052433167994,0.8419489456338343,3
387.78070918324767,0.11720031373015449,0.1422515267588096,0.7481683814033585,6
865.0888306904304,0.13256462084973467,0.17717002555255024,0.9922531188284478,3
3419.7976490742426,0.17431071550454363,0.24494270874311047,0.9853098689259611,2
4743.917098736192,0.18398429614380804,0.25636083119570685,0.9038978908852999,3
3861.5838799407666,0.1618729106313368,0.21475255859331815,0.729785914280464,3
599.1629082048544,0.12081580640715403,0.14821504357314558,0.7489194100852676,6
3979.926979710935,0.16665531915796236,0.2239714937280951,0.7810438063906161,3
1884.4707412716218,0.1463293223582696,0.1955048852654727,0.8808443381279811,3
943.0461172555182,0.1262546563901651,0.15767676309624223,0.7374946002752991,6
4729.153540820512,0.18220438400439892,0.25269889664050427,0.8825088897422868,3
195.71542591494156,0.11401668170501583,0.13738341665448386,0.7967038334772756,5
1851.3526848503143,0.14023950604832866,0.18126137196650233,0.7602999855634854,3
1294.3359333291776,0.12947691990757454,0.16114914088993826,0.6811916700387567,6
2615.603404896194,0.15657400003319713,0.21211240472839565,0.8706882332730597,3
3236.832924450093,0.16712672937501344,0.23056766922127286,0.9088353646110111,3
-1698.5807163835843,,,0.7206027243756625,9
990.4584484709892,0.12624684027759941,0.15683301604913139,0.7128985818027657,6
2897.2245559831026,0.16423997742458601,0.22731928893772418,0.9321287591487681,3
2155.097625041653,0.1572475900002246,0.2192063101392705,1.0083829147720589,3
377.2259487773981,0.11673911387761113,0.14080235110777725,0.7283150419643498,6
4525.859557585106,0.19133051200824414,0.2747874367629265,1.0220331530580837,2
1035.457102382947,0.1363488278962905,0.18383014876089876,0.9987213285531304,3
4402.345612404343,0.1800094400238777,0.2502376691496466,0.8969138776177151,3
82.9026116146598,0.11193011024606679,0.13503492131549139,0.8635544644007124,5
2350.798444559029,0.16116542386116636,0.2266453890773846,1.016165829752921,3
485.9381511691866,0.12047315304425868,0.15016069752709885,0.8492363402533006,5
3057.5173298999166,0.16051353040120378,0.21691168475481393,0.8439495495482833,3
2772.075624532672,0.16260013155842903,0.22448115220977344,0.9369714713431596,3
2757.9391389480315,0.14581339005781052,0.18696142938315471,0.6589934167650354,5
733.2127647489912,0.12476996230270744,0.15706739274137363,0.8248750830625318,5
-199.28822767190096,0.1060647049760519,0.12212249555814199,0.748005300880997,7
4301.142453098721,0.18810166293151273,0.2687115591499607,1.0220331530580837,2
4614.073965432198,0.1917111732642297,0.2742214543952286,1.0220331530580837,2
331.00990546719254,0.11695941670204778,0.14319951032557587,0.8213832130459393,5
-663.8509109017022,0.09801144321868376,0.10657652885602151,0.6756792311423043,7
2117.8149787241214,0.1566935301356353,0.21842149725343918,1.0090751919723415,3
1152.7649419430736,0.13328281935673658,0.17275176144121362,0.8586194419301408,3
2293.2829085673147,0.16023880353368442,0.22465127532668705,1.0220331530580837,3
1720.11912981394,0.14774185922724428,0.2014928838609194,0.9687491407425861,3
2985.839943027103,0.16033897539145991,0.21737250556216167,0.8526617652951541,3
3972.130529506781,0.1780138464620905,0.24868742922189996,0.9385762502590974,3
3763.477447185635,0.1812440686740956,0.2575765250869153,1.0220331530580837,2
2601.8328613383833,0.16517179657257658,0.2326649312708468,1.0220331530580837,3
1822.717244760079,0.15193492807966327,0.21041582759644373,1.0220331530580837,3
891.3266805687525,0.1275136801576992,0.1617554571977963,0.8194855762449393,4
2505.859822500999,0.15121708484675772,0.20050866965393654,0.8057207240454028,3
1431.259083971645,0.13606555928045058,0.1759135277628957,0.8062880402360479,3
1061.945886903952,0.13607446930254813,0.18249027584170113,0.9848719814156173,3
311.4393638417382,0.11592334167971788,0.13996565411234774,0.7609482471084348,6
2440.9479421573837,0.14990127545497672,0.19841121871904766,0.7934968072669154,3
2430.3254924389908,0.15434007367375682,0.2088828230793297,0.8751342584987208,3
1997.1831840382365,0.14902969268687238,0.2011353424099071,0.8954752239686621,3
2212.506783302457,0.15541368610056458,0.21355612467596072,0.9593679627139217,3
1649.510513719372,0.14133307194206285,0.18609602958313196,0.8527751153521638,3
810.446384562165,0.12314612923546525,0.1510932593369944,0.6985339886914966,6
1342.2147035508567,0.13257188684674476,0.16844743797519188,0.7470249640236207,5
1961.014689403076,0.14894075837783027,0.20112822831797528,0.9080214385948001,3
400.3245456289694,0.11823345900238566,0.1453309178612472,0.8123989401818967,5
1413.0051816907985,0.14432551030213292,0.19806461905063774,1.0164266344160415,3
949.8512106239898,0.12777001455388018,0.16148280882189284,0.7909139100283138,5
1098.0773563810953,0.13643436198890413,0.18257866340209145,0.9786272954498388,3
5849.42865164967,0.18556574588928926,0.2539539275741845,0.7953344764135398,3
-1746.0053661346233,0.08178380287617984,0.07642573503208044,0.578089339383292,9
1889.261601057449,0.14992959847013484,0.20489367519876397,0.9488021272917354,3
607.0794542550863,0.11794694349014208,0.1396913594786383,0.5818461504665476,7
1434.0429306584924,0.1366001813647927,0.17731125632890335,0.817875039521518,3
2158.2295920668507,0.1552950666843572,0.2140411424301419,0.9729630619941874,3
1683.2700239474475,0.14754097842924244,0.2015360286288342,0.9792259309169767,3
-1263.5237584600318,0.08798467969136259,0.08785927838589488,0.6291091334199693,8
1118.1595792727342,0.1314541571404334,0.16870783354825114,0.8176056369575981,3
1405.6059293257345,0.1412339680724472,0.18982927699034918,0.9482895894066171,3
3574.3880006662284,0.17099056750939784,0.23665035850644933,0.9013404240180418,3
233.04268600531418,0.11498878586498906,0.1397580630102312,0.8247579265567495,5
4953.530066271926,0.18380000952947745,0.25446477714212956,0.8770986083716197,3
1443.7862889276066,0.13735390225447194,0.1789766408230207,0.8346167599093229,3
334.2270468528146,0.11553408924364708,0.13789058030270104,0.6834086550348786,6
647.675979509231,0.1274291870957313,0.16788001506283762,0.9826733319642929,3
1320.639056530814,0.13412036987456308,0.17250490749775055,0.8004309610354362,3
1210.3245190243113,0.13528795924758022,0.17733137370232732,0.8850146463838123,3
3694.6331632298,0.17494884666120925,0.24434348248869353,0.9394220805343224,3
1000.3221450011943,0.12749585539850164,0.1598105115548606,0.7539259444775785,6
8825.2859162794,0.2301193604260334,0.3319921396243444,1.0220331530580837,1
3017.542318333324,0.17148326381884543,0.24298484327155165,1.0220331530580837,2
-141.38812629221422,0.1066790383656553,0.1249608027392242,0.8489191123421862,5
2228.155980260783,0.15224639844864216,0.20586598554873492,0.893140312491264,3
2235.5465725325253,0.15912159471481574,0.22240490204712837,1.0220331530580837,3
5703.065507049264,0.2029848413895706,0.2908633442828432,1.0220331530580837,2
1089.4929046164589,0.12640954196285753,0.15607460615192398,0.6685491100718991,6
1363.9637558391546,0.13555208201223654,0.1755133977538208,0.8210437946503093,3
4243.354431431018,0.17661210203314115,0.24404529106395784,0.8736222976849426,3
-126.97420433225832,0.10796487950947267,0.12406833346849455,0.6442354356144919,7
1882.5947936968194,0.1407250508265861,0.18229667206614977,0.7592338105684469,3
889.174159691159,0.12397189377134057,0.1522240836033234,0.6838234579705,6
2879.772449358899,0.16945132159917192,0.23970121443198877,1.0220331530580837,2
1288.3405777014027,0.14175956273647905,0.19350282145023812,1.010393461929263,3
3667.1462578899864,0.1650896690870468,0.2227671057442422,0.8035247575887137,3
42.43103042071966,,,0.826639460503671,5
-1026.6862478704736,0.08792880332948702,0.08773454095544367,0.7354230006875487,8
1562.4887944089935,0.14711336008076614,0.2023855635776272,1.0185162044837441,3
1486.0353403462348,0.13644031507164986,0.17618153322509902,0.7938502897887765,3
3009.576784129268,0.1550079393025044,0.20535197544959372,0.7627275735927279,3
5851.667879450047,0.18354439145714424,0.2501801988673833,0.7684184491625565,3
8467.744617635688,0.21781556944306432,0.3077289960998314,0.9273543463470624,2
3823.1693626361857,0.16787389515902762,0.22812589784480228,0.8146775622177098,3
1798.1818956796783,0.1494077726439173,0.2044221695185115,0.976515401831131,3
-569.5496211203281,,,0.8776295494100562,6
3240.20003397825,0.17431003170440812,0.24750156446825716,1.0137479845390733,2
1392.3813096949686,0.14188729089119081,0.19154947933275254,0.9741952366964982,3
1435.5442319986341,0.1400595630876524,0.18612984909232191,0.9060851224555773,3
2108.6816260672986,0.15306646932940574,0.2098167900312546,0.9383562501203175,3
5248.288335371873,0.19529831504160028,0.27804824752201973,0.9742123826059662,2
4797.187349723193,0.19388043273247607,0.27774781826265105,1.0220331530580837,2
1398.6975769544224,0.13032731526855057,0.1622083441356154,0.6657039947517339,6
2220.5324613877124,0.15483452944563394,0.21261863218569485,0.9396216947390816,3
1433.9512589323656,0.13729397543811506,0.1790161836499465,0.8364806177503632,3
1072.3714058960027,0.1371496071930778,0.1852319381116104,1.0001690388397992,3
992.5197795408537,0.12652987950723402,0.15736514967284168,0.7243883554977075,6
2407.341130433025,0.1529062268699818,0.20569474309559155,0.8557651993873633,3
6843.780170740107,0.2058722474151182,0.2907202479698755,0.9321940170408322,2
3606.383531988285,0.17308149593809502,0.24061027089410347,0.9310549328713582,3
3355.089731825759,0.15957884814151843,0.21269976202038382,0.7756343027124728,3
1909.8241085227564,0.15354743212801625,0.21326780910458182,1.0220331530580837,3
1820.8717728167321,0.15017784045594457,0.20615795880330556,0.9831734922718203,3
545.8254006179336,0.12244529881872951,0.15488282243022694,0.8907557565616814,4
841.2561357031861,0.12851379428875587,0.1656824559093366,0.892194431333172,3
4381.704550092994,0.1581133505224443,0.20471946527104595,0.6168678718648751,4
-60.15601953444077,,,0.8983594046580196,5
4174.220842116559,0.16767294713881714,0.22552882755080653,0.7626252451390345,3
-709.3164803289122,0.09699422945168412,0.10476031901907847,0.6797781695420184,7
2900.7501355669924,0.15584369366733883,0.2079435372659646,0.7975245020744273,3
2971.271166879587,0.16696142266873723,0.23261745265808717,0.9626912808628733,3
2567.3398834659856,0.1645501058985247,0.2314499168569455,1.0220331530580837,3
1033.427743114835,0.12903950625295696,0.1633378659025766,0.7892157179215423,5
167.50006688964208,0.1128804848003711,0.13342709121607185,0.6958227779229628,6
2753.8401331965006,0.15497890162132538,0.2073323702901689,0.8115643621895667,3
533.7670436272839,0.1195310959637027,0.1458608502205607,0.7370942654251522,6
-1697.4856699733994,0.08035936065057288,0.07352735538206619,0.609431126854713,9
668.5597739825504,0.12261640579799861,0.15214080231926347,0.7791208198949647,5
1866.803880433145,0.15297086679474892,0.21284517678650444,1.0219697086236152,3
4775.259054854912,0.18179439166306113,0.2516866555499292,0.8697884512789489,3
711.6557934783228,0.12214076270311128,0.14984662959286654,0.7231150966979786,6
2584.1731417411675,0.15821833996960777,0.2162165408226428,0.9070773254262728,3
771.501927281441,0.12285621816386087,0.15106083625287292,0.7095278483702976,6
4069.513697639715,0.17545406805820674,0.242676300250605,0.8842764106733657,3
2838.924050412409,0.15779605982834258,0.21337731508065183,0.8359676288545528,3
2812.72290946442,0.16222303411786926,0.22330036880266563,0.9201183245826556,3
3872.358403560981,0.17088185363145386,0.23361577556061097,0.8566791337722228,3
2118.6132334419126,0.14858571192071407,0.19863188234812695,0.8503566841816619,3
5343.279810905552,0.20026862332279052,0.2883637087743409,1.0220331530580837,2
3796.0649162060627,0.17578867182901378,0.2455675235207309,0.931896345068769,3
331.1741239249618,,,0.9703477629246134,3
188.35156740431333,,,0.9136039892822577,4
5471.067643035549,0.19744561063807853,0.28069559172108716,0.9791858465464988,2
4466.93468764868,0.17030605036156887,0.2293966837853077,0.7603231688945808,3
3838.1346895851257,0.16372078328276987,0.2187380670624407,0.7590916632960877,3
539.8718834939041,0.12085711981108035,0.1497893708350603,0.8099377138230398,5
5988.8037762920885,0.20633355847130588,0.2968311473374343,1.0220331530580837,2
395.15811778369016,0.11915236660197481,0.14884428886653045,0.8881471143748904,5
2050.630080684032,0.15608429297735715,0.21766496821437614,1.0220331530580837,3
4614.337112701421,0.18241230418516352,0.25442762254861007,0.8942806068521859,2
604.6524153257521,0.12188277405412012,0.15135787374092619,0.8001182797202993,5
1342.576321685198,0.1330255259789738,0.16933953092811863,0.7624248334905913,5
1557.561360167932,0.13875852487599338,0.18137439305264708,0.8199146591389848,3
1324.907253466862,0.13189201685745502,0.16701169245152414,0.7345165376195376,5
5955.488105821557,0.19095818364558004,0.26468753419139823,0.8447431660306164,3
1926.801144306473,0.1481846243828841,0.1995750540187146,0.9051466437654229,3
921.8533156557917,0.12688134232630552,0.1595656902409246,0.7751728668215491,5
148.55220515642736,0.11293596675095618,0.1349363136709144,0.7716197491582935,6
1979.8511876146267,0.15096196101630993,0.2059003887556173,0.94273249464181,3
740.800892638559,0.12506454992808358,0.15782771971043985,0.8307600574254338,5
1910.8133011456741,0.14832193847178138,0.20015944915721773,0.9128781423663301,3
1594.5719213566986,0.1477762851356602,0.2036740061950696,1.02086305238735,3
1434.8466220376679,0.13681218280798926,0.1777838736088597,0.8236812486488779,3
3165.204826186055,0.173474202403122,0.24589545664603066,1.0220331530580837,2
-643.1380412098666,,,0.8328871478181818,6
2901.1033644417903,0.1697528642185716,0.24015317279954615,1.0220331530580837,2
2445.242949089839,0.15976387006448933,0.22157765567244503,0.9688908082769395,3
1770.9750610459905,0.14677029028243854,0.19800206701183923,0.9308539233798012,3
2729.788362841588,0.1503828623006484,0.1971572307724273,0.7403751831399226,4
3075.936119048281,0.16708711218652755,0.23167071343304999,0.943966462214976,3
3508.441151766262,0.17814625835226253,0.25354549924995806,1.0183046985787227,2
2002.5203827879784,0.14579030123013587,0.19285073103419567,0.8324642003293841,3
1058.9306026435363,0.13301148635955543,0.17373033503463375,0.9030472089971509,3
3269.645832174171,0.15937227552894914,0.2130829747344251,0.7842438861990682,3
3422.487291999225,0.17638215809829488,0.25029548893035103,1.0093498833012968,2
1787.3036508836335,0.14353410075800638,0.1900770861451747,0.8505464168501059,3
-1044.2839688277904,0.09262589815198224,0.09640683970283137,0.6199626152640367,8
2234.1334268513274,0.15302170774348275,0.20767795460196792,0.9058716089874614,3
2922.132560114679,0.15959731578996075,0.21626828060325354,0.853423811634206,3
7822.292833641335,0.2223760345561459,0.3205771937999089,1.0220331530580837,2
4082.180238895079,0.18263871517492594,0.25787105116323805,0.9871437084692577,2
-124.00105878962744,0.10723362560638636,0.1254588985197188,0.8214225313054883,6
2464.3399255133804,0.15718690104249616,0.2152271826460492,0.9174372761769983,3
705.0546950544975,0.12378457606109808,0.15478127224087074,0.8038220511910225,5
1033.9977214824994,0.13016017173013095,0.16639947140974984,0.8254321883153628,3
3747.4146990769136,0.18109744401517675,0.2574745278547197,1.0220331530580837,2
4164.704296008548,0.16674911131885894,0.2228556542297156,0.7599522863827568,3
2048.4260388311545,0.15603456135104352,0.2175519880569482,1.0220331530580837,3
1383.3175875874433,0.1418240575479104,0.19173102840686626,0.9750488737013888,3
157.31425304127927,0.11354462841154603,0.1377946042444819,0.8483307894488153,5
2221.84906232933,0.14234990298500638,0.18312707225159108,0.7034630194728911,4
1792.9633708608108,0.15084643467289433,0.20830592800339215,1.0082195365354172,3
2343.0584142794223,0.1522312313954899,0.20492122560863207,0.858101770699676,3
1115.8877134538316,0.1327246008421753,0.17223386421028403,0.8571009138924752,3
1562.9761930571908,0.13781186723654174,0.17862443067606365,0.7990057425513298,3
-1013.7961429501973,,,0.7422115073213992,8
725.717834573233,0.1270241061469278,0.1641424804081908,0.9270143697201894,3
6853.41226753296,0.18991529843060562,0.2580737451069581,0.7603201815117729,3
-1839.4909330170358,,,0.7271650561909595,9
-758.420201327004,0.0959447271407953,0.10283317363337119,0.6824192771047861,7
4445.935025983228,0.17383315200877408,0.23614967984940458,0.816583577485966,3
5162.269665689211,0.18391688297760989,0.2531972318611224,0.8569309660782592,3
1305.8406794491564,0.1388193687335843,0.18495042298200134,0.9362105110028044,3
2017.7183782200361,0.15559174548907329,0.21705640809122997,1.0220331530580837,3
2665.6959003790184,0.15960057032261837,0.21864050439253335,0.9107896990781317,3
7228.903738298905,0.2021981440358105,0.28105051826205457,0.8623586459580574,2
2004.9758017609074,0.14881801154297147,0.2004524849362498,0.8895604391631553,3
1601.4393864873925,0.13858128724823476,0.17987574119651983,0.8057052741491947,3
4572.242707147758,0.19144239983597805,0.2741930251766461,1.0220331530580837,2
2871.02685952641,0.16166840420592052,0.22139290157319924,0.898633186815006,3
2218.8341953790223,0.14020014949296644,0.17834093074434354,0.6625730384651317,5
2428.258781520825,0.14807961864489708,0.1944991217860661,0.7620519303814367,3
-237.13039105939802,0.10479205722904228,0.12061512267664512,0.8036243323888772,6
302.2332923946565,0.11645939198642741,0.14248324070467788,0.8294003728040106,5
2779.062602477224,0.16197039646631312,0.22319923362265404,0.9220126925983883,3
2761.3128896509447,0.16740680849670753,0.23576780322800925,1.0220331530580837,3
422.14326047634586,0.11879521039518295,0.14658279767591015,0.8217206760455321,5
4308.314366328944,0.18861098583693095,0.2702934876018845,1.0220331530580837,2
3792.219015666739,0.1744871874569071,0.24245012801911797,0.9168797692938233,3
2816.2477795075547,0.15953066722959192,0.21690569037345997,0.876477309436074,3
3451.9580654129704,0.1714252587581541,0.2384092843170947,0.9326268652211078,3
239.4396969934532,0.1137106945028336,0.13393527380394515,0.6463912052551312,7
1053.5357368935952,0.12608831794286748,0.15539246333537451,0.6785719659420828,6
252.47098407480584,0.11481758050795184,0.13803475931927095,0.758092103690258,6
3066.593434297977,0.1706339728870262,0.24046628701980816,0.9971929452362748,2
638.2920714795255,0.12001108449931054,0.14529647623021452,0.6694124477756339,6
6870.288235306523,0.1940177328368009,0.26614267493550864,0.8033117340387219,3
5317.677163425637,0.19782799981321667,0.2828381335522864,0.9995205181731706,2
4268.74588571708,0.17672557125843014,0.24407207004951487,0.8720250601675135,3
1703.0288165795514,0.13839523357755756,0.1783208925098734,0.7660121646099831,3
36.650450880635944,,,0.9231169693251483,4
1473.8422841502381,0.13882521013583762,0.1823355458083825,0.8589613889580361,3
3490.419970775603,0.1655316486109769,0.2250290154916002,0.8380617934772668,3
3364.302943546415,0.17630007112702517,0.2505128974607942,1.0220013768941754,2
-49.779332850272326,0.1087286983968625,0.1299349464030456,0.8922532788939692,5
3893.839193977632,0.18256826043552793,0.2599758379466949,1.0112710564010483,2
2141.3874988451953,0.14497986110727656,0.18971484508456343,0.7757148626365702,3
2027.2069481158353,0.15423499225507842,0.21321813526155892,0.9947846577688291,3
1612.0268858276484,0.1403407185044671,0.18432054600307315,0.840961610277793,3
4133.145062909523,0.18590152391407178,0.26494477163978436,1.0220331530580837,2
3462.7683914229356,0.17766143083372304,0.25271418262491346,1.0220331530580837,2
2388.871653528385,0.1618373879055071,0.22735759449096807,1.0220331530580837,3
1654.895568598581,0.14401840960845222,0.1927968774172769,0.9122727846664156,3
2282.397620142082,0.15100904421951789,0.2024201924718,0.854182698011257,3
3056.776577060084,0.1599680581381108,0.21598220823216255,0.8324163934099077,3
6590.2872487151,0.21179724663033994,0.30476022672664843,1.0220331530580837,2
-1204.926426396477,,,0.8428665473114662,8
2469.86044205389,0.16028198801814147,0.22237337135520652,0.973091994663454,3
2378.784248731072,0.14996457605611796,0.1988057019912958,0.8129044222379035,3
2646.3604612013155,0.15929305260970072,0.2181832744205167,0.9094750965889739,3
702.0810662994697,0.12556877052347773,0.16024101444199915,0.8859981571070534,3
39.89640998155963,,,0.9296926595853675,4
1109.6565807371899,0.1271770004577774,0.15752907075220718,0.6881094093161793,6
6471.9096816325045,0.21039718168703986,0.3021495697743376,1.0220331530580837,2
1658.9068867756955,0.14488191939217365,0.195280743479816,0.9264511216793926,3
2353.034181718183,0.15248276417669332,0.2051640285182657,0.8629310104471561,3
1280.080388381917,0.137277840967181,0.18126944835566974,0.907405106210041,3
2063.1534169529373,0.1538145051472384,0.21162105970834091,0.9749142977400856,3
1731.2173333660235,0.1502847308891433,0.20772741973705705,1.0220331530580837,3
1827.4264656302546,0.14944244999387593,0.20418687269666408,0.9650788259512828,3
4110.849509287994,0.1841345657625425,0.2610969877678145,1.0019590450560112,2
967.7948633042629,0.12535180616587244,0.15481076132782617,0.6924992027670348,6
4574.798826435921,0.16153413160777752,0.21094791990817618,0.6380017968996717,4
4162.905132520332,0.17632799821121806,0.24391239413016597,0.8822799106927239,3
2697.5684276303828,0.16649339787245485,0.2344247954115418,1.0220331530580837,3
4802.2850740886415,0.17584959309642725,0.23917630426331019,0.7900311341508123,3
4962.865933902825,0.19485643874413655,0.2791921207848645,1.0050064502042109,2
3413.0195586069826,0.1722261043992148,0.2410961434095952,0.9460377539607672,3
1433.3962394609612,0.14198085335838187,0.1911059948852199,0.9566498756702975,3
4159.325616337132,0.18082314950179357,0.25415351688934606,0.9396141593576909,2
1474.7248852631844,0.14129667494871684,0.1886459665201983,0.9206310557010827,3
5306.438941437367,0.19951031281052564,0.28657617124154056,1.0220331530580837,2
1652.7922296354632,0.14651651914964534,0.19954396830180487,0.9664991724692311,3
3055.222474971448,0.15540742871298793,0.2060240091583182,0.7594589980296692,3
1735.4784337955807,0.14400937021346183,0.1918280016925564,0.8801536561173513,3
5244.952566092282,0.18581102255748197,0.25762098196246364,0.8607934601706729,3
5302.360323316308,0.19936529788819826,0.2861797712896078,1.0220331530580837,2
6150.492049022588,0.18525048490346305,0.25168571056183275,0.7671703053615198,3
2625.2029203552556,0.16207494334275907,0.22479401069685995,0.9642699768983801,3
114.19059819205745,0.11217376848298954,0.13310763539775505,0.748478838954552,6
1789.6403899216284,0.14383072852215267,0.19068676130846146,0.8573104089962844,3
917.3528196710802,0.13162449929550354,0.17310260214289883,0.9477455033838934,3
1971.9579244542208,0.15468525975502417,0.21527174059556278,1.0220331530580837,3
4073.248911071716,0.15751484710954172,0.20452584832200957,0.6460779071159455,4
3327.862704634573,0.15991415506268825,0.21383009498167665,0.7828521957544995,3
672.5287505018279,0.12264859182623697,0.1522198820102858,0.7763225677056457,5
-602.7664993109552,0.09908621369777396,0.10861012609057072,0.6790961012428155,7
2641.578948212161,0.15584014201376706,0.21044579966364832,0.8489721208075556,3
-728.0226103761469,0.09529892974446741,0.10191789089021769,0.7249208834385203,7
883.856457931742,0.13055979383807426,0.17060635619527603,0.936733727119382,3
2740.35763418575,0.15346571605541623,0.20394053164563958,0.7900826302188222,3
4517.064125496747,0.18583412928701368,0.2621558707498479,0.9568169217745887,2
2463.647890596208,0.15841773994934555,0.218117864181113,0.9400553543809235,3
-15.426305329236644,0.1096358184903693,0.13073358515557632,0.8642122939721999,5
2736.1689717216286,0.16711869344217117,0.23552534384507456,1.0220331530580837,3
3699.7062976799907,0.16783290908679194,0.22859151873853992,0.8365440163177739,3
872.0340031220378,,,0.9151359918312514,3
5604.211652597393,0.20260062804773046,0.2913109975412227,1.0220331530580837,2
-750.6509273386617,,,0.8794755654225175,7
879.3783652619335,0.12999567307188045,0.16908962558482016,0.9193861216432048,3
2179.7657728932913,0.1455332696375081,0.19056776908619216,0.7774360770995672,3
844.62825557858,0.12722740696226537,0.16177963847549118,0.84173969570587,3
4324.319640941329,0.16548301620414355,0.22014798096843152,0.7153360257786312,4
1738.654699360592,0.14109090153351647,0.18453002491551165,0.8145071337253491,3
2534.596620940171,0.15989719146436987,0.22091880663465419,0.9466723818501002,3
526.1977010503865,0.121899666094032,0.1537232134840451,0.8832151600334228,4
3412.4253256867205,0.1701895043320292,0.2361279663808091,0.9197714865164194,3
3324.3399772101175,0.16238238455498505,0.21947656224219825,0.8181799743505309,3
2815.6911685477844,0.15940861883009355,0.21715916154207665,0.8687222284852921,3
1188.0497868022135,0.137313723789066,0.18313609106189693,0.9566110462203025,3
2644.6398266512983,0.15723259602509643,0.21337777625067245,0.8749742556871646,3
1675.994173939761,0.14050041980817699,0.18393923723197075,0.821254653893407,3
3873.8254648394,0.1818740391018764,0.25825539741199466,1.0085788554484676,2
393.15981338021265,0.11842375908981925,0.14622770475507427,0.8379993318539627,5
2904.1130793169477,0.1698073119035143,0.24026307517451648,1.0220331530580837,2
1323.3323674106596,0.13223285801495885,0.16741799857900336,0.7504091129653698,6
361.9776270138492,0.11748375762108484,0.14394068286019326,0.8137011949933979,5
-786.8865280243868,,,0.6973579972626032,7
7629.936432723118,0.22083154303636554,0.3183201483574522,1.0220331530580837,2
481.7816435320375,0.11879943832182108,0.1447827618927477,0.7474857845558435,6
794.313421345262,0.12459800445267322,0.15553827386756897,0.7684606214731589,6
4288.771894053638,0.17894643911558888,0.2487533630672261,0.8986656179652767,3
3995.8689813432393,0.17753153217354345,0.2478538464187295,0.9234610287437732,3
2296.5685641136815,0.15990234761366084,0.223252746351136,1.0197563219726258,3
4528.783744220292,0.19109119956410725,0.27392450956722314,1.0220331530580837,2
2915.370370611083,0.16694001872801895,0.23331980737093544,0.9731822135881318,3
4031.3804325450483,0.18534629184550794,0.2654208951702458,1.0220331530580837,2
4173.5244081686305,0.162563714715725,0.21439127121993812,0.7006422273702894,4
8343.118624072386,0.22662175758769085,0.32705271327213264,1.0220331530580837,1
1882.0197545913484,0.14522139458940733,0.19285077809508952,0.857956297492136,3
-471.2612400762996,0.0988936801876662,0.10964739084884062,0.824188950134361,6
5963.60440108696,0.1897828205303995,0.26197838244261223,0.8332624323003628,3
884.2754636085482,0.12757577131169456,0.16230812717949447,0.8230838874544001,3
